,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
56,56,56,56,56,56,56,56,56,56,56,I,I,I,57,10,3,Verse 1,7,46,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"To the extreme, I rock a mic like a vandal", to the extreme I rock a mic like a vandal,NEGATIVE,0.9947,-0.9947,16,0.2461538461538461,0.9797,99,0.5351351351351351,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.167547225952148,-4.051788806915283
57,57,57,57,57,57,57,57,57,57,57,rock,rock,rock,58,10,3,Verse 1,7,47,1,1,1,[58],"[('rock', 'NN')]",N,POSITIVE,0.9995,"To the extreme, I rock a mic like a vandal", to the extreme I rock a mic like a vandal,NEGATIVE,0.9947,-0.9947,16,0.2461538461538461,0.9995,181,0.9783783783783784,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-8.483457565307617,-4.702639102935791
58,58,58,58,58,58,58,58,58,58,58,a,a,a,59,10,3,Verse 1,7,48,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"To the extreme, I rock a mic like a vandal", to the extreme I rock a mic like a vandal,NEGATIVE,0.9947,-0.9947,16,0.2461538461538461,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
59,59,59,59,59,59,59,59,59,59,59,mic,mic,mic,60,10,3,Verse 1,7,49,2,2,2,"[60, 534]","[('mic', 'NN')]",N,POSITIVE,0.9842,"To the extreme, I rock a mic like a vandal", to the extreme I rock a mic like a vandal,NEGATIVE,0.9947,-0.9947,16,0.2461538461538461,0.9842,106,0.572972972972973,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-6.365702152252197,-0.4647050499916077
60,60,60,60,60,60,60,60,60,60,60,like,like,like,61,10,3,Verse 1,7,50,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,"To the extreme, I rock a mic like a vandal", to the extreme I rock a mic like a vandal,NEGATIVE,0.9947,-0.9947,16,0.2461538461538461,0.9911,125,0.6756756756756757,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.013649940490724,-8.936087608337402
61,61,61,61,61,61,61,61,61,61,61,a,a,a,62,10,3,Verse 1,7,51,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"To the extreme, I rock a mic like a vandal", to the extreme I rock a mic like a vandal,NEGATIVE,0.9947,-0.9947,16,0.2461538461538461,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
62,62,62,62,62,62,62,62,62,62,62,vandal,vandal,vandal,63,10,3,Verse 1,7,52,1,1,1,[63],"[('vandal', 'NN')]",N,NEGATIVE,0.9966,"To the extreme, I rock a mic like a vandal", to the extreme I rock a mic like a vandal,NEGATIVE,0.9947,-0.9947,16,0.2461538461538461,-0.9966,17,0.0918918918918919,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,6.663661479949951,8.746761322021483
63,63,63,63,63,63,63,63,63,63,63,Light,Light,light,64,11,3,Verse 1,8,53,1,1,1,[64],"[('light', 'NN')]",N,POSITIVE,0.9997,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9997,183,0.9891891891891892,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-4.5156569480896,9.123380661010742
64,64,64,64,64,64,64,64,64,64,64,up,up,up,65,11,3,Verse 1,8,54,3,3,3,"[65, 210, 380]","[('up', 'RB')]",ADV,POSITIVE,0.9992,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9992,178,0.9621621621621622,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-12.374776840209961,-8.064862251281737
65,65,65,65,65,65,65,65,65,65,65,a,a,a,66,11,3,Verse 1,8,55,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
66,66,66,66,66,66,66,66,66,66,66,stage,stage,stage,67,11,3,Verse 1,8,56,1,1,1,[67],"[('stage', 'NN')]",N,POSITIVE,0.9869,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9869,112,0.6054054054054054,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-3.78096342086792,17.029062271118164
67,67,67,67,67,67,67,67,67,67,67,and,and,and,68,11,3,Verse 1,8,57,14,14,14,"[15, 37, 51, 68, 121, 167, 194, 204, 262, 302, 449, 468, 471, 484]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9708,90,0.4864864864864865,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,13.185065269470215,-5.214746952056885
68,68,68,68,68,68,68,68,68,68,68,wax,wax,wax,69,11,3,Verse 1,8,58,1,1,1,[69],"[('wax', 'NN')]",N,POSITIVE,0.8034,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.8034,65,0.35135135135135137,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,3.3650405406951904,-7.470125675201416
69,69,69,69,69,69,69,69,69,69,69,a,a,a,70,11,3,Verse 1,8,59,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
70,70,70,70,70,70,70,70,70,70,70,chump,chump,chump,71,11,3,Verse 1,8,60,1,1,1,[71],"[('chump', 'NN')]",N,NEGATIVE,0.9982,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,-0.9982,13,0.07027027027027027,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,13.855870246887207,16.42759132385254
71,71,71,71,71,71,71,71,71,71,71,like,like,like,72,11,3,Verse 1,8,61,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9911,125,0.6756756756756757,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.013649940490724,-8.936087608337402
72,72,72,72,72,72,72,72,72,72,72,a,a,a,73,11,3,Verse 1,8,62,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
73,73,73,73,73,73,73,73,73,73,73,candle,candle,candle,74,11,3,Verse 1,8,63,1,1,1,[74],"[('candle', 'NN')]",N,POSITIVE,0.9941,Light up a stage and wax a chump like a candle, light up a stage and wax a chump like a candle,NEGATIVE,0.5317,-0.5317,36,0.5538461538461539,0.9941,139,0.7513513513513513,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,2.3005728721618652,-7.362681865692139
74,74,74,74,74,74,74,74,74,74,74,"Dance,",Dance,dance,75,12,3,Verse 1,9,64,1,1,1,[75],"[('dance', 'NN')]",N,POSITIVE,0.9993,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,63,0.9692307692307692,0.9993,179,0.9675675675675676,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,0.8360884189605713,20.671424865722656
75,75,75,75,75,75,75,75,75,75,75,rush,rush,rush,76,12,3,Verse 1,9,65,1,1,1,[76],"[('rush', 'NN')]",N,NEGATIVE,0.996,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,63,0.9692307692307692,-0.996,19,0.10270270270270272,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,3.218541383743286,-10.630659103393556
76,76,76,76,76,76,76,76,76,76,76,the,the,the,77,12,3,Verse 1,9,66,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,63,0.9692307692307692,0.9636,84,0.4540540540540541,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
77,77,77,77,77,77,77,77,77,77,77,speaker,speaker,speaker,78,12,3,Verse 1,9,67,1,1,1,[78],"[('speaker', 'NN')]",N,POSITIVE,0.9858,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,63,0.9692307692307692,0.9858,108,0.5837837837837838,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-6.012573719024657,16.162351608276367
78,78,78,78,78,78,78,78,78,78,78,that,that,that,79,12,3,Verse 1,9,68,4,4,4,"[79, 157, 440, 464]","[('that', 'IN')]",PREP,POSITIVE,0.9895,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,63,0.9692307692307692,0.9895,119,0.6432432432432432,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,6.282057762145996,-3.6008126735687256
79,79,79,79,79,79,79,79,79,79,79,booms,booms,booms,80,12,3,Verse 1,9,69,1,1,1,[80],"[('booms', 'NNS')]",N,POSITIVE,0.9994,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,63,0.9692307692307692,0.9994,180,0.972972972972973,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,14.563593864440918,14.15115737915039
80,80,80,80,80,80,80,80,80,80,80,I'm,I'm,I'm,81,13,3,Verse 1,10,70,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,0.9981,167,0.9027027027027028,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.987354278564453,-21.243955612182614
81,81,81,81,81,81,81,81,81,81,81,killing,killing,killing,82,13,3,Verse 1,10,71,1,1,1,[82],"[('killing', 'VBG')]",V,NEGATIVE,0.9996,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,-0.9996,1,0.0054054054054054074,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,1.2308919429779053,-3.063936948776245
82,82,82,82,82,82,82,82,82,82,82,your,your,your,83,13,3,Verse 1,10,72,2,2,2,"[83, 584]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,0.9981,167,0.9027027027027028,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-12.676371574401855,-17.039085388183597
83,83,83,83,83,83,83,83,83,83,83,brain,brain,brain,84,13,3,Verse 1,10,73,1,1,1,[84],"[('brain', 'NN')]",N,POSITIVE,0.9976,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,0.9976,162,0.8756756756756757,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,1.9935106039047241,13.30338191986084
84,84,84,84,84,84,84,84,84,84,84,like,like,like,85,13,3,Verse 1,10,74,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,0.9911,125,0.6756756756756757,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.013649940490724,-8.936087608337402
85,85,85,85,85,85,85,85,85,85,85,a,a,a,86,13,3,Verse 1,10,75,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
86,86,86,86,86,86,86,86,86,86,86,poisonous,poisonous,poisonous,87,13,3,Verse 1,10,76,1,1,1,[87],"[('poisonous', 'JJ')]",ADJ,NEGATIVE,0.9987,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,-0.9987,9,0.04864864864864865,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,6.453368186950684,4.790836811065674
87,87,87,87,87,87,87,87,87,87,87,mushroom,mushroom,mushroom,88,13,3,Verse 1,10,77,1,1,1,[88],"[('mushroom', 'NN')]",N,NEGATIVE,0.8831,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.030769230769230767,-0.8831,46,0.24864864864864866,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-0.10896658152341844,4.605091094970703
88,88,88,88,88,88,88,88,88,88,88,Deadly,Deadly,deadly,89,14,3,Verse 1,11,78,1,1,1,[89],"[('deadly', 'RB')]",ADV,NEGATIVE,0.9994,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07692307692307693,-0.9994,3,0.016216216216216217,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,3.065267324447632,1.0658481121063232
89,89,89,89,89,89,89,89,89,89,89,when,when,when,90,14,3,Verse 1,11,79,3,3,3,"[90, 199, 525]","[('when', 'WRB')]",OTH,POSITIVE,0.9288,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07692307692307693,0.9288,77,0.4162162162162161,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,12.985925674438475,-8.621776580810549
90,90,90,90,90,90,90,90,90,90,90,I,I,I,91,14,3,Verse 1,11,80,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07692307692307693,0.9797,99,0.5351351351351351,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.167547225952148,-4.051788806915283
91,91,91,91,91,91,91,91,91,91,91,play,play,play,92,14,3,Verse 1,11,81,2,2,2,"[92, 120]","[('play', 'NN')]",N,POSITIVE,0.9906,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07692307692307693,0.9906,123,0.6648648648648648,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-6.537331581115723,19.420787811279297
92,92,92,92,92,92,92,92,92,92,92,a,a,a,93,14,3,Verse 1,11,82,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07692307692307693,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
93,93,93,93,93,93,93,93,93,93,93,dope,dope,dope,94,14,3,Verse 1,11,83,2,2,2,"[94, 384]","[('dope', 'NN')]",N,NEGATIVE,0.9434,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07692307692307693,-0.9434,37,0.2,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,11.101116180419922,16.691904067993164
94,94,94,94,94,94,94,94,94,94,94,melody,melody,melody,95,14,3,Verse 1,11,84,1,1,1,[95],"[('melody', 'NN')]",N,POSITIVE,0.9983,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07692307692307693,0.9983,169,0.9135135135135136,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,2.975027561187744,-9.030250549316406
95,95,95,95,95,95,95,95,95,95,95,Anything,Anything,anything,96,15,3,Verse 1,12,85,1,1,1,[96],"[('anything', 'NN')]",N,POSITIVE,0.9512,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,0.9512,79,0.4270270270270271,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,7.451664924621582,-5.850037574768066
96,96,96,96,96,96,96,96,96,96,96,less,less,less,97,15,3,Verse 1,12,86,2,2,2,"[97, 285]","[('less', 'RBR')]",ADV,NEGATIVE,0.994,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,-0.994,23,0.12432432432432433,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-2.932849407196045,-19.25954818725586
97,97,97,97,97,97,97,97,97,97,97,than,than,than,98,15,3,Verse 1,12,87,2,2,2,"[98, 286]","[('than', 'IN')]",PREP,POSITIVE,0.9804,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,0.9804,101,0.5459459459459459,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,7.978065013885497,-8.489603996276855
98,98,98,98,98,98,98,98,98,98,98,the,the,the,99,15,3,Verse 1,12,88,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,0.9636,84,0.4540540540540541,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
99,99,99,99,99,99,99,99,99,99,99,best,best,best,100,15,3,Verse 1,12,89,1,1,1,[100],"[('best', 'JJS')]",ADJ,POSITIVE,0.9998,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,0.9998,184,0.9945945945945946,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,0.4262411594390869,-18.32284164428711
100,100,100,100,100,100,100,100,100,100,100,is,is,is,101,15,3,Verse 1,12,90,4,4,4,"[18, 101, 160, 474]","[('is', 'VBZ')]",V,POSITIVE,0.9275,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,0.9275,76,0.4108108108108108,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,17.051544189453125,0.9187014102935792
101,101,101,101,101,101,101,101,101,101,101,a,a,a,102,15,3,Verse 1,12,91,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
102,102,102,102,102,102,102,102,102,102,102,felony,felony,felony,103,15,3,Verse 1,12,92,1,1,1,[103],"[('felony', 'NN')]",N,NEGATIVE,0.9973,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,20,0.3076923076923077,-0.9973,16,0.08648648648648649,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,5.446545124053955,3.868938684463501
103,103,103,103,103,103,103,103,103,103,103,Love,Love,love,104,16,3,Verse 1,13,93,1,1,1,[104],"[('love', 'NN')]",N,POSITIVE,0.9999,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,0.9999,185,1.0,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-0.2703820466995239,-15.020541191101074
104,104,104,104,104,104,104,104,104,104,104,it,it,it,105,16,3,Verse 1,13,94,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,0.9927,130,0.7027027027027027,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,9.89292812347412,-5.348041534423828
105,105,105,105,105,105,105,105,105,105,105,or,or,or,106,16,3,Verse 1,13,95,1,1,1,[106],"[('or', 'CC')]",CONJ,NEGATIVE,0.5686,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,-0.5686,52,0.2810810810810811,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,13.009214401245115,-5.24542760848999
106,106,106,106,106,106,106,106,106,106,106,leave,leave,leave,107,16,3,Verse 1,13,96,1,1,1,[107],"[('leave', 'VB')]",V,NEGATIVE,0.9993,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,-0.9993,4,0.021621621621621626,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,-13.190873146057127,-0.2986228168010712
107,107,107,107,107,107,107,107,107,107,107,"it,",it,it,108,16,3,Verse 1,13,97,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,0.9927,130,0.7027027027027027,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,9.89292812347412,-5.348041534423828
108,108,108,108,108,108,108,108,108,108,108,you,you,you,109,16,3,Verse 1,13,98,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,0.9991,177,0.9567567567567568,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-13.022394180297852,-17.202014923095707
109,109,109,109,109,109,109,109,109,109,109,better,better,better,110,16,3,Verse 1,13,99,2,2,2,"[110, 113]","[('better', 'RBR')]",ADV,POSITIVE,0.9993,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,0.9993,179,0.9675675675675676,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-1.7193055152893066,-18.620193481445312
110,110,110,110,110,110,110,110,110,110,110,gangway,gangway,gangway,111,16,3,Verse 1,13,100,1,1,1,[111],"[('gangway', 'NN')]",N,NEGATIVE,0.9822,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,65,1.0,-0.9822,30,0.16216216216216214,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,-6.85669469833374,-27.265663146972656
111,111,111,111,111,111,111,111,111,111,111,You,You,you,112,17,3,Verse 1,14,101,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2923076923076923,0.9991,177,0.9567567567567568,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-13.022394180297852,-17.202014923095707
112,112,112,112,112,112,112,112,112,112,112,better,better,better,113,17,3,Verse 1,14,102,2,2,2,"[110, 113]","[('better', 'RBR')]",ADV,POSITIVE,0.9993,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2923076923076923,0.9993,179,0.9675675675675676,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-1.7193055152893066,-18.620193481445312
