,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
314,spoke,spoke,spoke,315,39,4,Chorus,16,131,2,0,0,"[248, 315]","[('spoke', 'NN')]",N,POSITIVE,0.9968,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9968,139,0.852760736196319,-20.358513,7.6698318
315,in,in,in,316,39,4,Chorus,16,132,4,2,2,"[249, 316, 349, 504]","[('in', 'IN')]",PREP,POSITIVE,0.979,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.979,95,0.5828220858895705,-17.78278,-18.518436
316,so,so,so,317,39,4,Chorus,16,133,5,1,1,"[250, 317, 319, 321, 432]","[('so', 'RB')]",ADV,POSITIVE,0.913,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.913,62,0.3803680981595092,20.256907,-14.731506
317,long,long,long,318,39,4,Chorus,16,134,4,0,0,"[251, 318, 320, 322]","[('long', 'RB')]",ADV,NEGATIVE,0.9941,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,-0.9941,17,0.10429447852760736,-0.0037864177,-24.293306
318,So,So,so,319,40,4,Chorus,17,135,5,1,1,"[250, 317, 319, 321, 432]","[('so', 'RB')]",ADV,POSITIVE,0.913,"So long, so long", so long so long,NEGATIVE,0.9906,-0.9906,13,0.28888888888888886,0.913,62,0.3803680981595092,19.679632,-14.744338
319,"long,",long,long,320,40,4,Chorus,17,136,4,0,0,"[251, 318, 320, 322]","[('long', 'RB')]",ADV,NEGATIVE,0.9941,"So long, so long", so long so long,NEGATIVE,0.9906,-0.9906,13,0.28888888888888886,-0.9941,17,0.10429447852760736,-0.0053413617,-24.42842
320,so,so,so,321,40,4,Chorus,17,137,5,1,1,"[250, 317, 319, 321, 432]","[('so', 'RB')]",ADV,POSITIVE,0.913,"So long, so long", so long so long,NEGATIVE,0.9906,-0.9906,13,0.28888888888888886,0.913,62,0.3803680981595092,20.131275,-15.074904
321,long,long,long,322,40,4,Chorus,17,138,4,0,0,"[251, 318, 320, 322]","[('long', 'RB')]",ADV,NEGATIVE,0.9941,"So long, so long", so long so long,NEGATIVE,0.9906,-0.9906,13,0.28888888888888886,-0.9941,17,0.10429447852760736,-0.0037738048,-24.2933
322,(Jesus,Jesus,jesus,323,41,4,Chorus,18,139,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9656,86,0.5276073619631901,16.8735,14.069211
323,walk,walk,walk,324,41,4,Chorus,18,140,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9979,145,0.8895705521472392,-14.764384,8.179742
324,with,with,with,325,41,4,Chorus,18,141,9,2,2,"[7, 17, 35, 201, 235, 268, 302, 325, 526]","[('with', 'IN')]",PREP,POSITIVE,0.9826,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9826,102,0.6257668711656442,-13.798728,-18.330902
325,me),me,me,326,41,4,Chorus,18,142,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9947,130,0.7975460122699386,-2.294886,25.083899
326,To,To,to,327,42,5,Verse 2,1,1,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,0.9653,85,0.5214723926380368,-23.30878,-26.892872
327,the,the,the,328,42,5,Verse 2,1,2,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,0.9636,82,0.5030674846625767,-10.083703,-12.330593
328,"hustlers,",hustlers,hustlers,329,42,5,Verse 2,1,3,1,1,1,[329],"[('hustlers', 'NNS')]",N,POSITIVE,0.996,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,0.996,134,0.8220858895705522,16.078934,0.78468245
329,"killers,",killers,killers,330,42,5,Verse 2,1,4,1,1,1,[330],"[('killers', 'NNS')]",N,NEGATIVE,0.9981,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,-0.9981,13,0.07975460122699386,6.108248,0.12740618
330,"murderers,",murderers,murderers,331,42,5,Verse 2,1,5,1,1,1,[331],"[('murderers', 'NNS')]",N,NEGATIVE,0.9993,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,-0.9993,5,0.03067484662576687,6.2767334,0.23528804
331,drug,drug,drug,332,42,5,Verse 2,1,6,1,1,1,[332],"[('drug', 'NN')]",N,NEGATIVE,0.9905,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,-0.9905,18,0.11042944785276074,-1.6882377,-0.17431998
332,"dealers,",dealers,dealers,333,42,5,Verse 2,1,7,1,1,1,[333],"[('dealers', 'NNS')]",N,NEGATIVE,0.6307,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,-0.6307,44,0.26993865030674846,4.9480133,-0.16475812
333,even,even,even,334,42,5,Verse 2,1,8,1,1,1,[334],"[('even', 'RB')]",ADV,NEGATIVE,0.6074,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,-0.6074,45,0.27607361963190186,12.448404,-7.2808266
334,the,the,the,335,42,5,Verse 2,1,9,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,0.9636,82,0.5030674846625767,-9.196081,-14.332644
335,scrippers,scrippers,scrippers,336,42,5,Verse 2,1,10,1,1,1,[336],"[('scrippers', 'NNS')]",N,POSITIVE,0.9904,"To the hustlers, killers, murderers, drug dealers, even the scrippers", to the hustlers killers murderers drug dealers even the scrippers,NEGATIVE,0.9749,-0.9749,26,0.5777777777777777,0.9904,115,0.7055214723926381,-20.363615,-17.888582
336,(Jesus,Jesus,jesus,337,43,5,Verse 2,2,11,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9656,86,0.5276073619631901,15.921587,13.097268
337,walks,walks,walks,338,43,5,Verse 2,2,12,2,2,2,"[338, 355]","[('walks', 'NNS')]",N,POSITIVE,0.9887,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9887,110,0.6748466257668712,-13.319139,-3.3013523
338,for,for,for,339,43,5,Verse 2,2,13,4,4,4,"[125, 339, 356, 449]","[('for', 'IN')]",PREP,POSITIVE,0.9701,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9701,88,0.5398773006134969,-7.9466414,-27.122583
339,them),them,them,340,43,5,Verse 2,2,14,2,2,2,"[340, 357]","[('them', 'PRP')]",PRON,POSITIVE,0.9366,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9366,69,0.4233128834355828,-3.444973,19.999891
340,To,To,to,341,44,5,Verse 2,3,15,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.9653,85,0.5214723926380368,-22.5448,-26.972023
341,the,the,the,342,44,5,Verse 2,3,16,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.9636,82,0.5030674846625767,-9.291842,-12.486682
342,victims,victims,victims,343,44,5,Verse 2,3,17,1,1,1,[343],"[('victims', 'NNS')]",N,NEGATIVE,0.9989,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,-0.9989,7,0.04294478527607362,4.7501435,-1.8495398
343,of,of,of,344,44,5,Verse 2,3,18,6,6,6,"[12, 74, 121, 131, 148, 344]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.9193,63,0.38650306748466257,-11.087866,-22.952318
344,welfare,welfare,welfare,345,44,5,Verse 2,3,19,1,1,1,[345],"[('welfare', 'NN')]",N,POSITIVE,0.9984,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.9984,150,0.9202453987730062,8.976442,0.74980944
345,feel,feel,feel,346,44,5,Verse 2,3,20,1,1,1,[346],"[('feel', 'NN')]",N,POSITIVE,0.995,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.995,132,0.8098159509202454,-21.530363,4.115154
346,we,we,we,347,44,5,Verse 2,3,21,10,8,8,"[1, 4, 14, 136, 246, 313, 347, 385, 390, 392]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.9982,148,0.9079754601226994,-17.504593,25.982
347,livin',livin',livin',348,44,5,Verse 2,3,22,1,1,1,[348],"[('livin', 'NN')]",N,POSITIVE,0.996,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.996,134,0.8220858895705522,32.265053,-9.773108
348,in,in,in,349,44,5,Verse 2,3,23,4,2,2,"[249, 316, 349, 504]","[('in', 'IN')]",PREP,POSITIVE,0.979,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.979,95,0.5828220858895705,-17.77279,-18.380796
349,Hell,Hell,hell,350,44,5,Verse 2,3,24,2,2,2,"[350, 352]","[('hell', 'NN')]",N,NEGATIVE,0.9995,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,-0.9995,3,0.018404907975460124,18.23741,20.179934
350,"here,",here,here,351,44,5,Verse 2,3,25,4,4,4,"[351, 397, 405, 433]","[('here', 'RB')]",ADV,POSITIVE,0.9937,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.9937,126,0.7730061349693251,25.967735,15.766604
351,hell,hell,hell,352,44,5,Verse 2,3,26,2,2,2,"[350, 352]","[('hell', 'NN')]",N,NEGATIVE,0.9995,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,-0.9995,3,0.018404907975460124,18.23741,20.179932
352,yeah,yeah,yeah,353,44,5,Verse 2,3,27,3,3,3,"[102, 103, 353]","[('yeah', 'NN')]",N,POSITIVE,0.9993,"To the victims of welfare feel we livin' in Hell here, hell yeah", to the victims of welfare feel we livin' in hell here hell yeah,NEGATIVE,0.9963,-0.9963,7,0.15555555555555556,0.9993,158,0.9693251533742331,11.372201,13.946868
353,(Jesus,Jesus,jesus,354,45,5,Verse 2,4,28,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9656,86,0.5276073619631901,16.90785,14.781468
354,walks,walks,walks,355,45,5,Verse 2,4,29,2,2,2,"[338, 355]","[('walks', 'NNS')]",N,POSITIVE,0.9887,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9887,110,0.6748466257668712,-13.319144,-3.301422
355,for,for,for,356,45,5,Verse 2,4,30,4,4,4,"[125, 339, 356, 449]","[('for', 'IN')]",PREP,POSITIVE,0.9701,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9701,88,0.5398773006134969,-7.842161,-27.096657
356,them),them,them,357,45,5,Verse 2,4,31,2,2,2,"[340, 357]","[('them', 'PRP')]",PRON,POSITIVE,0.9366,(Jesus walks for them), jesus walks for them,POSITIVE,0.9968,0.9968,41,0.9111111111111111,0.9366,69,0.4233128834355828,-3.4449728,19.999891
357,"Now,",Now,now,358,46,5,Verse 2,5,32,7,2,2,"[104, 216, 228, 283, 295, 358, 541]","[('now', 'RB')]",ADV,POSITIVE,0.9831,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9831,103,0.6319018404907976,16.24466,-13.300211
358,hear,hear,hear,359,46,5,Verse 2,5,33,3,3,3,"[359, 361, 372]","[('hear', 'NN')]",N,POSITIVE,0.9987,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9987,153,0.9386503067484663,-21.961086,5.037214
359,"ye,",ye,ye,360,46,5,Verse 2,5,34,2,2,2,"[360, 362]","[('ye', 'NN')]",N,POSITIVE,0.987,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.987,107,0.656441717791411,1.1255065,19.113161
360,hear,hear,hear,361,46,5,Verse 2,5,35,3,3,3,"[359, 361, 372]","[('hear', 'NN')]",N,POSITIVE,0.9987,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9987,153,0.9386503067484663,-21.961086,5.0372133
361,"ye,",ye,ye,362,46,5,Verse 2,5,36,2,2,2,"[360, 362]","[('ye', 'NN')]",N,POSITIVE,0.987,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.987,107,0.656441717791411,1.1255054,19.113165
362,want,want,want,363,46,5,Verse 2,5,37,1,1,1,[363],"[('want', 'NN')]",N,POSITIVE,0.987,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.987,107,0.656441717791411,-4.3815246,8.147116
363,to,to,to,364,46,5,Verse 2,5,38,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9653,85,0.5214723926380368,-23.571844,-25.867018
364,see,see,see,365,46,5,Verse 2,5,39,1,1,1,[365],"[('see', 'VB')]",V,POSITIVE,0.9984,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9984,150,0.9202453987730062,-15.433656,-12.939698
365,Thee,Thee,thee,366,46,5,Verse 2,5,40,1,1,1,[366],"[('thee', 'NN')]",N,POSITIVE,0.9886,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9886,109,0.6687116564417178,0.42424506,18.850183
366,more,more,more,367,46,5,Verse 2,5,41,1,1,1,[367],"[('more', 'RBR')]",ADV,POSITIVE,0.9969,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9969,140,0.8588957055214724,0.7073337,8.447709
367,clearly,clearly,clearly,368,46,5,Verse 2,5,42,1,1,1,[368],"[('clearly', 'RB')]",ADV,POSITIVE,0.9995,"Now, hear ye, hear ye, want to see Thee more clearly", now hear ye hear ye want to see thee more clearly,POSITIVE,0.9993,0.9993,43,0.9555555555555556,0.9995,160,0.9815950920245399,12.494944,-9.258643
368,I,I,I,369,47,5,Verse 2,6,43,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9797,96,0.588957055214724,0.3411675,-14.151719
369,know,know,know,370,47,5,Verse 2,6,44,3,3,3,"[38, 167, 370]","[('know', 'VB')]",V,POSITIVE,0.9948,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9948,131,0.803680981595092,-20.714466,1.3846676
370,He,He,he,371,47,5,Verse 2,6,45,1,1,1,[371],"[('he', 'PRP')]",PRON,POSITIVE,0.9707,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9707,89,0.5460122699386503,3.2643552,-15.63058
371,hear,hear,hear,372,47,5,Verse 2,6,46,3,3,3,"[359, 361, 372]","[('hear', 'NN')]",N,POSITIVE,0.9987,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9987,153,0.9386503067484663,-21.961086,5.037214
372,me,me,me,373,47,5,Verse 2,6,47,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9947,130,0.7975460122699386,-2.931453,24.80735
373,when,when,when,374,47,5,Verse 2,6,48,1,1,1,[374],"[('when', 'WRB')]",OTH,POSITIVE,0.9288,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9288,66,0.4049079754601227,-7.1769986,-9.354872
374,my,my,my,375,47,5,Verse 2,6,49,12,7,7,"[154, 211, 231, 278, 298, 375, 435, 463, 475, 482, 491, 536]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9935,124,0.7607361963190185,1.6586597,12.797592
375,feet,feet,feet,376,47,5,Verse 2,6,50,4,1,1,"[212, 279, 376, 537]","[('feet', 'NNS')]",N,POSITIVE,0.9964,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9964,137,0.8404907975460123,3.1419888,3.6090798
376,get,get,get,377,47,5,Verse 2,6,51,2,2,2,"[377, 466]","[('get', 'VB')]",V,POSITIVE,0.9973,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,0.9973,142,0.8711656441717791,-11.792398,-0.9195399
377,weary,weary,weary,378,47,5,Verse 2,6,52,1,1,1,[378],"[('weary', 'JJ')]",ADJ,NEGATIVE,0.9998,I know He hear me when my feet get weary, I know he hear me when my feet get weary,NEGATIVE,0.9117,-0.9117,30,0.6666666666666666,-0.9998,0,0.0,-14.653491,-3.9975696
378,'Cause,'Cause,'cause,379,48,5,Verse 2,7,53,3,1,1,"[245, 312, 379]","[(""'cause"", 'NN')]",N,POSITIVE,0.9987,'Cause we're the almost nearly extinct, 'cause we're the almost nearly extinct,NEGATIVE,0.999,-0.999,2,0.044444444444444446,0.9987,153,0.9386503067484663,27.369535,-10.515439
379,we're,we're,we're,380,48,5,Verse 2,7,54,1,1,1,[380],"[('we', 'PRP'), (""'re"", 'VBP')]",MULT,POSITIVE,0.9996,'Cause we're the almost nearly extinct, 'cause we're the almost nearly extinct,NEGATIVE,0.999,-0.999,2,0.044444444444444446,0.9996,161,0.9877300613496932,26.805285,-3.4858916
380,the,the,the,381,48,5,Verse 2,7,55,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,'Cause we're the almost nearly extinct, 'cause we're the almost nearly extinct,NEGATIVE,0.999,-0.999,2,0.044444444444444446,0.9636,82,0.5030674846625767,-6.6002536,-13.493599
381,almost,almost,almost,382,48,5,Verse 2,7,56,1,1,1,[382],"[('almost', 'RB')]",ADV,NEGATIVE,0.6714,'Cause we're the almost nearly extinct, 'cause we're the almost nearly extinct,NEGATIVE,0.999,-0.999,2,0.044444444444444446,-0.6714,41,0.25153374233128833,11.257891,-8.487614
382,nearly,nearly,nearly,383,48,5,Verse 2,7,57,1,1,1,[383],"[('nearly', 'RB')]",ADV,POSITIVE,0.9589,'Cause we're the almost nearly extinct, 'cause we're the almost nearly extinct,NEGATIVE,0.999,-0.999,2,0.044444444444444446,0.9589,80,0.49079754601226994,11.046247,-8.550417
383,extinct,extinct,extinct,384,48,5,Verse 2,7,58,1,1,1,[384],"[('extinct', 'NN')]",N,NEGATIVE,0.999,'Cause we're the almost nearly extinct, 'cause we're the almost nearly extinct,NEGATIVE,0.999,-0.999,2,0.044444444444444446,-0.999,6,0.03680981595092025,-5.3040085,3.8866558
384,We,We,we,385,49,5,Verse 2,8,59,10,8,8,"[1, 4, 14, 136, 246, 313, 347, 385, 390, 392]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.9982,148,0.9079754601226994,-18.102394,25.510695
385,rappers,rappers,rappers,386,49,5,Verse 2,8,60,1,1,1,[386],"[('rappers', 'NNS')]",N,POSITIVE,0.9736,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.9736,92,0.5644171779141104,13.370364,3.5912561
386,is,is,is,387,49,5,Verse 2,8,61,7,4,4,"[42, 68, 79, 209, 276, 387, 534]","[('is', 'VBZ')]",V,POSITIVE,0.9275,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.9275,65,0.3987730061349693,-18.217144,-9.532286
387,role,role,role,388,49,5,Verse 2,8,62,1,1,1,[388],"[('role', 'NN')]",N,POSITIVE,0.9964,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.9964,137,0.8404907975460123,0.27451456,-1.881374
388,models:,models:,models:,389,49,5,Verse 2,8,63,1,1,1,[389],"[('models', 'NNS')]",N,POSITIVE,0.9773,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.9773,93,0.5705521472392638,3.831565,-2.5451858
389,we,we,we,390,49,5,Verse 2,8,64,10,8,8,"[1, 4, 14, 136, 246, 313, 347, 385, 390, 392]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.9982,148,0.9079754601226994,-17.657455,25.228134
390,"rap,",rap,rap,391,49,5,Verse 2,8,65,2,2,2,"[391, 445]","[('rap', 'NN')]",N,POSITIVE,0.7592,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.7592,53,0.32515337423312884,12.742004,4.3585014
391,we,we,we,392,49,5,Verse 2,8,66,10,8,8,"[1, 4, 14, 136, 246, 313, 347, 385, 390, 392]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,0.9982,148,0.9079754601226994,-18.29316,26.008083
392,don't,don't,don't,393,49,5,Verse 2,8,67,6,1,1,"[213, 221, 280, 288, 393, 538]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,"We rappers is role models: we rap, we don't think", we rappers is role models: we rap we don't think,NEGATIVE,0.9174,-0.9174,29,0.6444444444444445,-0.9883,19,0.1165644171779141,30.915504,-2.0668788
