,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
76,the,the,the,77,12,3,Verse 1,9,66,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,65,0.9701492537313433,0.9636,83,0.4486486486486487,8.616782,7.3636293
77,speaker,speaker,speaker,78,12,3,Verse 1,9,67,1,1,1,[78],"[('speaker', 'NN')]",N,POSITIVE,0.9858,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,65,0.9701492537313433,0.9858,107,0.5783783783783784,-11.737302,-6.422544
78,that,that,that,79,12,3,Verse 1,9,68,4,4,4,"[79, 157, 440, 464]","[('that', 'IN')]",PREP,POSITIVE,0.9895,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,65,0.9701492537313433,0.9895,118,0.6378378378378379,19.506088,3.533413
79,booms,booms,booms,80,12,3,Verse 1,9,69,1,1,1,[80],"[('booms', 'NNS')]",N,POSITIVE,0.9994,"Dance, rush the speaker that booms", dance rush the speaker that booms,POSITIVE,0.9995,0.9995,65,0.9701492537313433,0.9994,180,0.972972972972973,-13.253957,-16.869867
80,I'm,I'm,I'm,81,13,3,Verse 1,10,70,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,0.9981,167,0.9027027027027027,14.154505,-16.702488
81,killing,killing,killing,82,13,3,Verse 1,10,71,1,1,1,[82],"[('killing', 'VBG')]",V,NEGATIVE,0.9996,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,-0.9996,1,0.005405405405405406,1.2760231,1.1473647
82,your,your,your,83,13,3,Verse 1,10,72,2,2,2,"[83, 584]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,0.9981,167,0.9027027027027027,-15.372912,12.713318
83,brain,brain,brain,84,13,3,Verse 1,10,73,1,1,1,[84],"[('brain', 'NN')]",N,POSITIVE,0.9976,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,0.9976,162,0.8756756756756757,-11.122176,-9.902955
84,like,like,like,85,13,3,Verse 1,10,74,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,0.9911,124,0.6702702702702703,21.188269,-1.5035859
85,a,a,a,86,13,3,Verse 1,10,75,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,0.9873,113,0.6108108108108108,3.6597588,24.959162
86,poisonous,poisonous,poisonous,87,13,3,Verse 1,10,76,1,1,1,[87],"[('poisonous', 'JJ')]",ADJ,NEGATIVE,0.9987,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,-0.9987,9,0.04864864864864865,-4.5733495,-6.2748003
87,mushroom,mushroom,mushroom,88,13,3,Verse 1,10,77,1,1,1,[88],"[('mushroom', 'NN')]",N,NEGATIVE,0.8831,I'm killing your brain like a poisonous mushroom, I'm killing your brain like a poisonous mushroom,NEGATIVE,0.9995,-0.9995,2,0.029850746268656716,-0.8831,45,0.24324324324324326,2.4804971,4.731043
88,Deadly,Deadly,deadly,89,14,3,Verse 1,11,78,1,1,1,[89],"[('deadly', 'RB')]",ADV,NEGATIVE,0.9994,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07462686567164178,-0.9994,3,0.016216216216216217,-4.407032,-4.7790303
89,when,when,when,90,14,3,Verse 1,11,79,3,3,3,"[90, 199, 525]","[('when', 'WRB')]",OTH,POSITIVE,0.9288,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07462686567164178,0.9288,76,0.41081081081081083,13.9826765,-2.1958292
90,I,I,I,91,14,3,Verse 1,11,80,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07462686567164178,0.9797,98,0.5297297297297298,12.923083,21.45276
91,play,play,play,92,14,3,Verse 1,11,81,2,2,2,"[92, 120]","[('play', 'NN')]",N,POSITIVE,0.9906,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07462686567164178,0.9906,122,0.6594594594594595,-0.27195132,-9.606286
92,a,a,a,93,14,3,Verse 1,11,82,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07462686567164178,0.9873,113,0.6108108108108108,3.6333127,25.870083
93,dope,dope,dope,94,14,3,Verse 1,11,83,2,2,2,"[94, 384]","[('dope', 'NN')]",N,NEGATIVE,0.9434,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07462686567164178,-0.9434,37,0.2,-16.678097,-19.242264
94,melody,melody,melody,95,14,3,Verse 1,11,84,1,1,1,[95],"[('melody', 'NN')]",N,POSITIVE,0.9983,Deadly when I play a dope melody, deadly when I play a dope melody,NEGATIVE,0.9987,-0.9987,5,0.07462686567164178,0.9983,169,0.9135135135135135,-4.4429646,-10.907671
95,Anything,Anything,anything,96,15,3,Verse 1,12,85,1,1,1,[96],"[('anything', 'NN')]",N,POSITIVE,0.9512,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,0.9512,78,0.42162162162162165,7.25235,-3.0411804
96,less,less,less,97,15,3,Verse 1,12,86,2,2,2,"[97, 285]","[('less', 'RBR')]",ADV,NEGATIVE,0.994,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,-0.994,22,0.11891891891891893,2.539147,-12.633478
97,than,than,than,98,15,3,Verse 1,12,87,2,2,2,"[98, 286]","[('than', 'IN')]",PREP,POSITIVE,0.9804,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,0.9804,100,0.5405405405405406,15.416733,5.700437
98,the,the,the,99,15,3,Verse 1,12,88,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,0.9636,83,0.4486486486486487,9.955218,4.7830243
99,best,best,best,100,15,3,Verse 1,12,89,1,1,1,[100],"[('best', 'JJS')]",ADJ,POSITIVE,0.9998,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,0.9998,184,0.9945945945945946,-9.114528,-7.8382425
100,is,is,is,101,15,3,Verse 1,12,90,4,4,4,"[18, 101, 160, 474]","[('is', 'VBZ')]",V,POSITIVE,0.9275,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,0.9275,75,0.40540540540540543,4.3471713,17.79875
101,a,a,a,102,15,3,Verse 1,12,91,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,0.9873,113,0.6108108108108108,4.601368,25.255138
102,felony,felony,felony,103,15,3,Verse 1,12,92,1,1,1,[103],"[('felony', 'NN')]",N,NEGATIVE,0.9973,Anything less than the best is a felony, anything less than the best is a felony,NEGATIVE,0.9914,-0.9914,21,0.31343283582089554,-0.9973,16,0.08648648648648649,-4.0258718,-5.7902083
103,Love,Love,love,104,16,3,Verse 1,13,93,1,1,1,[104],"[('love', 'NN')]",N,POSITIVE,0.9999,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,0.9999,185,1.0,-14.089515,0.846066
104,it,it,it,105,16,3,Verse 1,13,94,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,0.9927,129,0.6972972972972973,11.941379,-9.055466
105,or,or,or,106,16,3,Verse 1,13,95,1,1,1,[106],"[('or', 'CC')]",CONJ,NEGATIVE,0.5686,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,-0.5686,51,0.2756756756756757,27.24621,-0.98794067
106,leave,leave,leave,107,16,3,Verse 1,13,96,1,1,1,[107],"[('leave', 'VB')]",V,NEGATIVE,0.9993,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,-0.9993,4,0.021621621621621623,-3.3371983,7.248487
107,"it,",it,it,108,16,3,Verse 1,13,97,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,0.9927,129,0.6972972972972973,12.511863,-8.714015
108,you,you,you,109,16,3,Verse 1,13,98,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,0.9991,177,0.9567567567567568,-17.853329,14.364119
109,better,better,better,110,16,3,Verse 1,13,99,2,2,2,"[110, 113]","[('better', 'RBR')]",ADV,POSITIVE,0.9993,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,0.9993,179,0.9675675675675676,1.7034122,-15.574818
110,gangway,gangway,gangway,111,16,3,Verse 1,13,100,1,1,1,[111],"[('gangway', 'NN')]",N,NEGATIVE,0.9822,"Love it or leave it, you better gangway", love it or leave it you better gangway,POSITIVE,0.9997,0.9997,67,1.0,-0.9822,29,0.15675675675675677,-12.3911295,-11.998108
111,You,You,you,112,17,3,Verse 1,14,101,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9991,177,0.9567567567567568,-18.055357,14.473291
112,better,better,better,113,17,3,Verse 1,14,102,2,2,2,"[110, 113]","[('better', 'RBR')]",ADV,POSITIVE,0.9993,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9993,179,0.9675675675675676,1.7035352,-15.574534
113,hit,hit,hit,114,17,3,Verse 1,14,103,1,1,1,[114],"[('hit', 'NN')]",N,POSITIVE,0.9996,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9996,182,0.9837837837837838,-1.3450279,2.152226
114,the,the,the,115,17,3,Verse 1,14,104,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9636,83,0.4486486486486487,10.3201065,6.105736
115,"bullseye,",bullseye,bullseye,116,17,3,Verse 1,14,105,1,1,1,[116],"[('bullseye', 'NN')]",N,POSITIVE,0.9982,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9982,168,0.9081081081081082,-6.585659,-9.670681
116,the,the,the,117,17,3,Verse 1,14,106,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9636,83,0.4486486486486487,9.780508,6.989647
117,kid,kid,kid,118,17,3,Verse 1,14,107,1,1,1,[118],"[('kid', 'NN')]",N,POSITIVE,0.9963,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9963,151,0.8162162162162162,-5.3485947,-2.5766242
118,don't,don't,don't,119,17,3,Verse 1,14,108,2,2,2,"[45, 119]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,-0.9883,27,0.14594594594594595,16.84639,-13.592429
119,play,play,play,120,17,3,Verse 1,14,109,2,2,2,"[92, 120]","[('play', 'NN')]",N,POSITIVE,0.9906,"You better hit the bullseye, the kid don't play", you better hit the bullseye the kid don't play,NEGATIVE,0.9942,-0.9942,19,0.2835820895522388,0.9906,122,0.6594594594594595,-0.27205837,-9.606308
120,And,And,and,121,18,3,Verse 1,15,110,14,14,14,"[15, 37, 51, 68, 121, 167, 194, 204, 262, 302, 449, 468, 471, 484]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.9708,89,0.4810810810810811,28.077477,-1.9460596
121,if,if,if,122,18,3,Verse 1,15,111,5,5,5,"[122, 190, 386, 511, 540]","[('if', 'IN')]",PREP,POSITIVE,0.739,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.739,58,0.31351351351351353,11.070541,-0.54603696
122,there,there,there,123,18,3,Verse 1,15,112,3,3,3,"[123, 387, 541]","[('there', 'RB')]",ADV,POSITIVE,0.9937,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.9937,136,0.7351351351351352,6.8827734,-9.760456
123,was,was,was,124,18,3,Verse 1,15,113,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.7796,61,0.32972972972972975,15.041076,1.0868734
124,a,a,a,125,18,3,Verse 1,15,114,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.9873,113,0.6108108108108108,4.3900266,26.222391
125,"problem,",problem,problem,126,18,3,Verse 1,15,115,3,3,3,"[126, 390, 544]","[('problem', 'NN')]",N,NEGATIVE,0.9995,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,-0.9995,2,0.010810810810810811,-11.531456,-3.6024117
126,"yo,",yo,yo,127,18,3,Verse 1,15,116,7,7,7,"[1, 43, 127, 273, 391, 545, 575]","[('yo', 'NN')]",N,POSITIVE,0.9966,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.9966,154,0.8324324324324325,-20.047634,10.133067
127,I'll,I'll,I'll,128,18,3,Verse 1,15,117,4,4,4,"[52, 128, 392, 546]","[('I', 'PRP'), (""'ll"", 'MD')]",MULT,POSITIVE,0.9997,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.9997,183,0.9891891891891892,16.623196,-17.113777
128,solve,solve,solve,129,18,3,Verse 1,15,118,3,3,3,"[129, 393, 547]","[('solve', 'NN')]",N,POSITIVE,0.9941,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.9941,138,0.745945945945946,1.0373005,11.127224
129,it,it,it,130,18,3,Verse 1,15,119,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"And if there was a problem, yo, I'll solve it", and if there was a problem yo I'll solve it,NEGATIVE,0.9978,-0.9978,8,0.11940298507462686,0.9927,129,0.6972972972972973,12.0682955,-8.988585
130,Check,Check,check,131,19,3,Verse 1,16,120,3,3,3,"[131, 395, 549]","[('check', 'NN')]",N,POSITIVE,0.9963,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9963,151,0.8162162162162162,-3.140123,5.363728
131,out,out,out,132,19,3,Verse 1,16,121,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,-0.9803,30,0.16216216216216217,-6.44809,10.990436
132,the,the,the,133,19,3,Verse 1,16,122,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9636,83,0.4486486486486487,9.00884,5.993236
133,hook,hook,hook,134,19,3,Verse 1,16,123,3,3,3,"[134, 398, 552]","[('hook', 'NN')]",N,POSITIVE,0.5838,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.5838,56,0.3027027027027027,3.8365574,6.035038
134,while,while,while,135,19,3,Verse 1,16,124,4,4,4,"[135, 399, 535, 553]","[('while', 'IN')]",PREP,POSITIVE,0.5823,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.5823,55,0.2972972972972973,19.692705,9.027838
135,my,my,my,136,19,3,Verse 1,16,125,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9935,134,0.7243243243243244,-12.200154,9.21513
136,DJ,DJ,dj,137,19,3,Verse 1,16,126,3,3,3,"[137, 401, 555]","[('dj', 'NN')]",N,POSITIVE,0.9905,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9905,121,0.654054054054054,-14.4622345,-7.20317
137,revolves,revolves,revolves,138,19,3,Verse 1,16,127,3,3,3,"[138, 402, 556]","[('revolves', 'NNS')]",N,POSITIVE,0.9989,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9989,175,0.9459459459459459,6.9301867,11.728702
138,it,it,it,139,19,3,Verse 1,16,128,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9927,129,0.6972972972972973,12.117104,-7.966941
139,Ice,Ice,ice,140,20,4,Hook,1,1,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-8.156412,-18.32793
140,ice,ice,ice,141,20,4,Hook,1,2,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-9.118877,-19.977226
141,baby,baby,baby,142,20,4,Hook,1,3,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9969,156,0.8432432432432433,-16.557678,2.9307342
142,Vanilla,Vanilla,vanilla,143,20,4,Hook,1,4,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9957,147,0.7945945945945946,-6.02877,-5.0079255
143,Ice,Ice,ice,144,21,4,Hook,2,5,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-8.142677,-20.607273
